names,scores,logfoldchanges,pvals,pvals_adj
DNA2,0.22986364,-0.12971374,0.818197732983624,0.9997179201587048
ELOCP31,0.22988088,0.6608214,0.8181843317781625,0.9997179201587048
ALMS1-IT1,0.22989237,0.9129273,0.8181753976707036,0.9997179201587048
AL356488.3,0.22991538,0.22463149,0.8181575295266277,0.9997179201587048
AC092718.5,0.22998436,0.22118285,0.8181039256612155,0.9997179201587048
POPDC2,0.2300131,0.15133198,0.8180815909682694,0.9997179201587048
AC010531.6,0.23002459,0.37603065,0.8180726571324344,0.9997179201587048
Y_RNA-326,0.23007633,1.0342133,0.8180324551635699,0.9997179201587048
CXCL13,0.23011082,3.3824356,0.8180056541168417,0.9997179201587048
TMEM244,0.23013669,2.6401792,0.817985553471387,0.9997179201587048
PRR19,0.23019706,1.2437339,0.8179386524307088,0.9997179201587048
RPL3P1,0.23138987,-0.12552091,0.8170119324268419,0.9997179201587048
AC093227.1,0.23160256,-0.6075395,0.8168467127996103,0.9997179201587048
SNORA72,0.23171467,-0.18516503,0.8167596408651491,0.9997179201587048
ASB13,0.23178077,-0.22858252,0.8167082918100633,0.9997179201587048
HIPK1-AS1,0.23201934,-0.09737949,0.8165229952425062,0.9997179201587048
AC010319.1,0.22939226,0.028837487,0.8185640531576426,0.9997179201587048
USP27X,0.229421,-0.6070107,0.818541715426823,0.9997179201587048
AC011611.4,0.22954172,-0.17449792,0.8184478985660815,0.9997179201587048
EPS8,0.22963944,-0.41420716,0.8183719534875585,0.9997179201587048
RPL5P33,0.22972567,1.1245409,0.8183049445394726,0.9997179201587048
AC100821.2,0.22972567,0.6180596,0.8183049445394726,0.9997179201587048
AC099489.1,0.22972567,-0.43465036,0.8183049445394726,0.9997179201587048
PCOTH,0.22973143,0.8728107,0.8183004773234565,0.9997179201587048
GATS,0.22976017,-0.8435862,0.8182781413318704,0.9997179201587048
AC021092.1,0.22977166,1.2064166,0.8182692069765363,0.9997179201587048
AL512770.1,0.22977741,0.11363898,0.8182647398077199,0.9997179201587048
ANKRD18A,0.2298004,0.35700944,0.8182468711914617,0.9997179201587048
AC106782.5,0.22980615,0.2547434,0.8182424040521497,0.9997179201587048
ALOX12P2,0.22982915,0.21789137,0.8182245355539159,0.9997179201587048
AL035681.1,0.2298349,1.5280639,0.8182200684441118,0.9997179201587048
LINC00926,0.22985214,0.15746322,0.8182066671501119,0.9997179201587048
KCNA2,0.22725955,1.3788224,0.8202219224955045,0.9997179201587048
APOBEC3B,0.22733429,1.78832,0.8201638164091574,0.9997179201587048
AC233982.1,0.22736877,2.0337415,0.8201369985483842,0.9997179201587048
XKR9,0.22738028,0.40024617,0.8201280593081939,0.9997179201587048
UQCRFS1P1,0.22739752,0.260282,0.8201146504917258,0.9997179201587048
AMY2B,0.22741763,-0.24446192,0.8200990069389735,0.9997179201587048
ZNF528,0.22743201,-0.026893327,0.8200878330165453,0.9997179201587048
RPL7P38,0.2274665,0.48232672,0.820061015751731,0.9997179201587048
RPL23AP14,0.22747225,0.34999165,0.8200565462280496,0.9997179201587048
RPL7AP14,0.22751537,0.96997416,0.8200230249867422,0.9997179201587048
GAS2L1,0.22758435,1.1116575,0.8199693916846027,0.9997179201587048
AC140076.1,0.22764757,1.4978497,0.8199202285639751,0.9997179201587048
AC087650.1,0.2276677,0.07721889,0.8199045859012696,0.9997179201587048
ZNF239,0.22782291,0.31482795,0.8197839163407064,0.9997179201587048
ANKDD1A,0.22822243,0.7420104,0.8194733235873779,0.9997179201587048
FBLIM1,0.22832303,-0.68968856,0.8193951212401629,0.9997179201587048
AC092754.1,0.22667895,-0.85114545,0.8206733956826404,0.9997179201587048
RPL7P47,0.22687152,-0.6213531,0.8205236430323559,0.9997179201587048
RGPD5,0.22709285,-0.062282253,0.8203515473207285,0.9997179201587048
LINC00520,0.22713308,0.41814217,0.8203202581203693,0.9997179201587048
KCNH3,0.22714746,-0.19266668,0.820309083475258,0.9997179201587048
AC106886.5,0.22717045,0.21003124,0.8202912041189563,0.9997179201587048
LINC02323,0.22717333,0.5698497,0.8202889692059852,0.9997179201587048
AL139011.2,0.22718482,1.5067259,0.8202800295686937,0.9997179201587048
PCNPP1,0.22719632,1.1935655,0.8202710899547523,0.9997179201587048
AC079328.1,0.22719632,1.3413042,0.8202710899547523,0.9997179201587048
CDC25A,0.22722507,1.3653893,0.820248741022062,0.9997179201587048
AC092670.1,0.22722794,0.36009565,0.8202465061368206,0.9997179201587048
AC025449.1,0.22722794,0.24712871,0.8202465061368206,0.9997179201587048
AC012676.1,0.22723655,1.3330553,0.8202398014898542,0.9997179201587048
AC004846.1,0.22723655,1.4690158,0.8202398014898542,0.9997179201587048
UPK1A-AS1,0.2272423,1.6234102,0.8202353317325083,0.9997179201587048
PIR,0.22489116,0.80004805,0.8220639480620119,0.9997179201587048
RRM2,0.22493714,2.449976,0.8220281712005795,0.9997179201587048
AC011825.4,0.22495727,-0.15731102,0.8220125189400748,0.9997179201587048
AP001412.1,0.22497739,0.9479558,0.8219968667504136,0.9997179201587048
NPAS2,0.22519583,0.36410165,0.8218269332529144,0.9997179201587048
AC004520.1,0.22521308,1.3907043,0.8218135178064019,0.9997179201587048
AP000852.1,0.22521882,0.80408216,0.8218090460024763,0.9997179201587048
ANKRD42,0.22527055,0.0066669947,0.821768800027692,0.9997179201587048
FOXM1,0.22528781,1.5571688,0.8217553848069934,0.9997179201587048
OSGEPL1-AS1,0.22549476,0.97683245,0.8215944062251309,0.9997179201587048
GRAP2,0.22559536,-0.48420656,0.8215161554608118,0.9997179201587048
AC093142.1,0.22579655,-0.57575166,0.8213596592605054,0.9997179201587048
RPS4XP20,0.22594889,-0.64416397,0.8212411740091865,0.9997179201587048
AC138470.1,0.2260926,-0.18831754,0.8211293992086431,0.9997179201587048
AL158835.1,0.22650075,-0.698629,0.8208119785858207,0.9997179201587048
ZC2HC1C,0.22655824,-0.08589595,0.8207672738121186,0.9997179201587048
DPH1,0.224529,-0.12595679,0.8223457037704592,0.9997179201587048
SPESP1,0.2245405,-0.06455391,0.8223367587924739,0.9997179201587048
LINC01191,0.22458073,0.32990983,0.8223054515513817,0.9997179201587048
AC069287.2,0.22459224,0.63764495,0.8222965066773189,0.9997179201587048
AC079610.2,0.22460948,0.91024065,0.8222830894095319,0.9997179201587048
RPL36AP10,0.22462098,1.2955139,0.8222741445932137,0.9997179201587048
TIMP2,0.22462672,1.2078352,0.8222696721937169,0.9997179201587048
FO704657.1,0.22463822,1.2993469,0.8222607274120488,0.9997179201587048
RPL4P1,0.22463822,0.10367951,0.8222607274120488,0.9997179201587048
AC013270.1,0.22464971,1.2580789,0.8222517826534822,0.9997179201587048
ZPBP2,0.22465546,1.4292835,0.8222473102828622,0.9997179201587048
AC138932.3,0.22465546,0.5723181,0.8222473102828622,0.9997179201587048
HNRNPA3P5,0.2247072,0.52069765,0.8222070592072104,0.9997179201587048
TRAJ14,0.2247417,0.39790213,0.822180225416737,0.9997179201587048
AC134407.3,0.22481067,2.0198019,0.822126558459833,0.9997179201587048
AL078621.1,0.22483367,0.06764402,0.8221086696591328,0.9997179201587048
AC010627.1,0.2222612,0.47605312,0.8241105507223099,0.9997179201587048
AC015819.2,0.22228132,2.128189,0.824094889093235,0.9997179201587048
AL590128.2,0.22229283,0.1741508,0.8240859396223539,0.9997179201587048
AL358472.2,0.22232157,0.19586174,0.8240635660452198,0.9997179201587048
CCDC150,0.22233593,0.8179787,0.8240523793102652,0.9997179201587048
TRAV26-1,0.22239918,0.88141704,0.8240031581011388,0.9997179201587048
IL10RB-AS1,0.22242504,0.546967,0.8239830223514484,0.9997179201587048
AC104843.2,0.22244516,1.0594572,0.8239673612928977,0.9997179201587048
AP003392.4,0.22255151,0.62128896,0.8238845825765146,0.9997179201587048
NRIR,0.22261474,0.69567,0.8238353637279311,0.9997179201587048
AC025262.2,0.22294815,-0.55643314,0.8235758576246761,0.9997179201587048
TPT1P6,0.22332469,-0.008226062,0.8232828178913725,0.9997179201587048
CCDC112,0.22339079,-0.31213698,0.8232313707089258,0.9997179201587048
AC087854.1,0.22393115,-0.9271855,0.8228108744185267,0.9997179201587048
AC016559.2,0.22446002,5.5186405,0.8223993741232389,0.9997179201587048
WFS1,0.22452325,0.017136237,0.822350176268111,0.9997179201587048
AL136038.3,0.22202839,0.8121926,0.8242917832370249,0.9997179201587048
AL441883.1,0.22203702,0.37676644,0.8242850707545432,0.9997179201587048
LINC02365,0.22204275,0.066228166,0.8242805957733618,0.9997179201587048
DCHS1,0.22205426,-0.003619736,0.824271645828135,0.9997179201587048
SNORA80A,0.22205713,0.15368879,0.8242694083453985,0.9997179201587048
PAGE5,0.22208588,1.313827,0.8242470335965797,0.9997179201587048
RN7SL288P,0.22209163,1.03364,0.8242425586639543,0.9997179201587048
PRR34,0.22209449,0.49781463,0.8242403211997841,0.9997179201587048
BACH1-AS1,0.22210312,1.5372335,0.8242336088158433,0.9997179201587048
AC133065.2,0.22212036,1.4518151,0.8242201840865278,0.9997179201587048
AC011476.3,0.2221491,1.4024688,0.8241978096519474,0.9997179201587048
TAT-AS1,0.22215486,1.6767461,0.8241933347821745,0.9997179201587048
NYAP2,0.22216061,1.5950829,0.8241888599181162,0.9997179201587048
RHPN2,0.2221836,1.7062689,0.8241709605190328,0.9997179201587048
LCMT1-AS1,0.2222066,0.07559662,0.8241530612113956,0.9997179201587048
LINC00618,0.22221522,0.70632505,0.8241463489946097,0.9997179201587048
LRRC24,0.21976347,0.8669373,0.826055372212535,0.9997179201587048
AC079305.1,0.21976347,0.92697954,0.826055372212535,0.9997179201587048
ANKRD35,0.2198037,2.182481,0.8260240317267202,0.9997179201587048
AC245060.6,0.2199388,-0.19672772,0.825918819266286,0.9997179201587048
NT5M,0.2200049,0.2912579,0.8258673334566168,0.9997179201587048
LINC02100,0.22028658,0.728804,0.8256479675323791,0.9997179201587048
FGF9,0.22116037,-0.89160675,0.8249675721547574,0.9997179201587048
AC098591.2,0.2212121,-0.98718315,0.8249272897041553,0.9997179201587048
LYG2,0.2213443,-0.25757444,0.8248243477584891,0.9997179201587048
AC009061.2,0.22154264,-0.7276073,0.824669940489119,0.9997179201587048
NBPF10,0.22158575,-0.44597116,0.824636374588936,0.9997179201587048
STX17-AS1,0.22183868,-0.26508632,0.8244394611021086,0.9997179201587048
CCR8,0.22189905,5.10997,0.8243924720161157,0.9997179201587048
SEMA3G,0.2219048,5.37562,0.8243879968978897,0.9997179201587048
AC009318.4,0.2219824,-0.12573381,0.8243275833606228,0.9997179201587048
NUP210L,0.22199965,0.29056326,0.8243141582714412,0.9997179201587048
DZANK1,0.21947029,0.38355356,0.8262837184001692,0.9997179201587048
AL365366.1,0.21947604,-0.11699112,0.8262792408826556,0.9997179201587048
SLC9A3-AS1,0.2194818,-0.13174875,0.826274763370791,0.9997179201587048
DMXL2,0.21949904,-0.047255293,0.8262613308690935,0.9997179201587048
AC010980.1,0.21949904,1.1296667,0.8262613308690935,0.9997179201587048
SMAD1,0.21951053,1.218848,0.8262523758962099,0.9997179201587048
AC073472.1,0.21951628,1.4910918,0.8262478984182431,0.9997179201587048
MIR3680-2,0.21957952,1.486261,0.8261986465335455,0.9997179201587048
CEP112,0.2196255,0.70884377,0.8261628274105535,0.9997179201587048
GRB10,0.21964274,0.119660296,0.8261493953326985,0.9997179201587048
AC007610.4,0.21966,0.87090296,0.8261359633057225,0.9997179201587048
MIR133A1HG,0.21967724,0.7078891,0.826122531329629,0.9997179201587048
AC021188.1,0.21967724,0.1689377,0.826122531329629,0.9997179201587048
ERI2,0.21971747,0.58231753,0.8260911902499761,0.9997179201587048
FBF1,0.21972322,-0.4644422,0.8260867129755018,0.9997179201587048
CCDC62,0.21975197,0.74126863,0.8260643266879611,0.9997179201587048
AC104763.1,0.21823148,0.80111676,0.8272487549681634,0.9997179201587048
AL451074.5,0.21851891,-0.5828483,0.8270248252732384,0.9997179201587048
ZNF250,0.21875748,-0.44265953,0.8268389743067229,0.9997179201587048
AL583834.1,0.21903628,-0.8407501,0.8266217872759068,0.9997179201587048
AC009283.1,0.21928059,-0.37763596,0.8264314796463575,0.9997179201587048
AC023202.1,0.21931508,3.8629725,0.8264046135078931,0.9997179201587048
AL133351.4,0.21934383,4.6098924,0.8263822252144137,0.9997179201587048
ST8SIA6,0.21937257,-0.043809786,0.8263598370620815,0.9997179201587048
SSC4D,0.2194128,0.6380323,0.8263284938859771,0.9997179201587048
AC022893.1,0.21941856,0.51847917,0.8263240163119799,0.9997179201587048
AC244034.3,0.2194243,0.27704468,0.8263195387436304,0.9997179201587048
POMK,0.21943006,-0.028887471,0.8263150611809288,0.9997179201587048
AC034236.2,0.21945305,-0.07344356,0.8262971509866037,0.9997179201587048
FUT8-AS1,0.2194588,0.19200315,0.8262926734521435,0.9997179201587048
AL603910.1,0.2194588,0.3778464,0.8262926734521435,0.9997179201587048
TMEM171,0.21946454,0.7212165,0.8262881959233319,0.9997179201587048
AC068760.1,0.21699843,1.3882558,0.8282095725269729,0.9997179201587048
RPSAP2,0.21699843,1.2370205,0.8282095725269729,0.9997179201587048
RNU6-97P,0.21702717,0.12962644,0.8281871729149658,0.9997179201587048
NPR2,0.21704154,0.3457432,0.8281759731613586,0.9997179201587048
CHST15,0.21705016,1.4830415,0.8281692533259625,0.9997179201587048
QPCT,0.21705304,0.43527192,0.8281670133836253,0.9997179201587048
HAMP,0.21711339,1.571088,0.8281199749173761,0.9997179201587048
AC024580.1,0.21712777,0.8233779,0.8281087753734058,0.9997179201587048
RPL4P3,0.21717088,-0.037844773,0.8280751769511863,0.9997179201587048
AC104837.1,0.21719675,0.6808497,0.828055018048851,0.9997179201587048
ZNF517,0.21730885,0.20068114,0.8279676641143813,0.9997179201587048
KLHL25,0.21759628,0.26343516,0.8277436893925452,0.9997179201587048
TMEM254,0.21761927,-0.3107676,0.8277257720196932,0.9997179201587048
CDK1,0.21765663,0.47603744,0.8276966564800357,0.9997179201587048
ZNF208,0.21770836,0.5011908,0.827656343046818,0.9997179201587048
AC011939.1,0.21787508,-0.21708287,0.8275264472957582,0.9997179201587048
VSIG10L,0.21679723,0.03729458,0.8283663737218966,0.9997179201587048
BCAR1,0.2168001,4.7416825,0.8283641336566547,0.9997179201587048
AC095057.3,0.2168231,-0.1878392,0.8283462131849729,0.9997179201587048
AC002310.2,0.21686621,1.1630149,0.8283126125413895,0.9997179201587048
AC009088.2,0.21687196,0.91875076,0.828308132479314,0.9997179201587048
FRY,0.21688345,-0.10578695,0.8282991723719186,0.9997179201587048
GANC,0.21688345,-0.7957785,0.8282991723719186,0.9997179201587048
AC109322.1,0.2168892,0.6691536,0.8282946923265992,0.9997179201587048
WWC1,0.21690644,0.5135461,0.8282812522241558,0.9997179201587048
PIK3CD-AS1,0.2169122,-0.090640455,0.82827677220118,0.9997179201587048
GNAO1,0.21696393,-0.07529099,0.8282364522457965,0.9997179201587048
AL591623.2,0.21696968,0.10819658,0.8282319722786896,0.9997179201587048
KIAA1524,0.21696968,-0.16507076,0.8282319722786896,0.9997179201587048
AL137060.1,0.21698692,1.4216646,0.8282185324108955,0.9997179201587048
AC090281.1,0.21699268,-0.06628643,0.8282140524661401,0.9997179201587048
RNU6-957P,0.21699843,1.1016133,0.8282095725269729,0.9997179201587048
AC005332.1,0.21477374,2.3536818,0.8299437250224857,0.9997179201587048
AC099535.1,0.2149462,0.26282164,0.8298092648581938,0.9997179201587048
AC079834.1,0.21504967,0.16080208,0.8297285911517798,0.9997179201587048
PAN2,0.21506979,-0.34074375,0.8297129048061911,0.9997179201587048
SLC46A3,0.21507554,-0.3340364,0.8297084230056327,0.9997179201587048
C19orf54,0.21598668,-0.54227185,0.828998127753118,0.9997179201587048
EPHB6,0.21604992,-0.31473413,0.8289488379945917,0.9997179201587048
TMSB4XP2,0.21647243,-0.8399554,0.8286195100807103,0.9997179201587048
RBMX2P3,0.21648106,-0.5492007,0.8286127894163051,0.9997179201587048
RPL12P15,0.21673399,-0.37067997,0.8284156555103385,0.9997179201587048
AC090970.3,0.21674262,2.6098025,0.828408935226685,0.9997179201587048
Y_RNA-593,0.21674262,3.3999646,0.828408935226685,0.9997179201587048
HIGD1AP10,0.21674836,3.2918024,0.8284044550445602,0.9997179201587048
SNORD15B,0.21675411,2.9453366,0.8283999748680176,0.9997179201587048
AL008726.1,0.21676561,4.289781,0.8283910145316798,0.9997179201587048
C1orf54,0.21678285,-1.1698601,0.8283775740690434,0.9997179201587048
CTH,0.21423914,-0.48141298,0.8303605831650271,0.9997179201587048
AL592295.3,0.21426213,4.8408647,0.8303426527990729,0.9997179201587048
AC091153.3,0.21433686,1.1114892,0.8302843797198569,0.9997179201587048
GLDC,0.2143656,1.1042391,0.8302619672455995,0.9997179201587048
AL390066.1,0.21437135,-0.01718091,0.8302574847673185,0.9997179201587048
ARHGEF3,0.21438284,-0.4710392,0.8302485198273283,0.9997179201587048
AC006033.1,0.21441734,0.04242225,0.8302216251399412,0.9997179201587048
AC006027.1,0.21445182,1.3114375,0.8301947306514534,0.9997179201587048
AC099522.2,0.21450931,1.6496261,0.8301499069460546,0.9997179201587048
SLC15A2,0.21457829,0.46337292,0.8300961192291838,0.9997179201587048
TPT1P7,0.21464728,0.8449069,0.8300423323084793,0.9997179201587048
TPT1P2,0.21465303,-0.12438882,0.830037850101033,0.9997179201587048
RPL36P2,0.21466452,0.6097886,0.8300288857027329,0.9997179201587048
HIST1H2BG,0.21466452,0.18682866,0.8300288857027329,0.9997179201587048
NPAS1,0.21472201,0.8983277,0.8299840640431178,0.9997179201587048
SNORA68B,0.21475075,0.41549793,0.8299616534207687,0.9997179201587048
AL049840.2,0.21238236,0.15024011,0.8318087509673332,0.9997179201587048
PAIP2B,0.21256918,-0.66737944,0.8316630115646095,0.9997179201587048
TSHZ1,0.21268703,-1.1098863,0.8315710866101,0.9997179201587048
KMT5C,0.21290259,-0.39218882,0.8314029371685093,0.9997179201587048
MPP1,0.21320727,0.17452192,0.8311652991204075,0.9997179201587048
DACT3,0.213785,-1.1508397,0.8307147259803095,0.9997179201587048
AL121658.1,0.21401493,-0.39738032,0.8305354088607171,0.9997179201587048
ETNK2,0.2141414,-0.09410272,0.8304367882056495,0.9997179201587048
RGS6,0.21417014,2.2049181,0.8304143747928308,0.9997179201587048
NTNG1,0.21418165,2.6646552,0.8304054094663346,0.9997179201587048
RNU1-87P,0.21418165,3.204479,0.8304054094663346,0.9997179201587048
AC034199.1,0.2141874,3.158668,0.8304009268113652,0.9997179201587048
AC024884.2,0.21419889,3.4974713,0.8303919615179844,0.9997179201587048
AL109761.1,0.21419889,3.728991,0.8303919615179844,0.9997179201587048
SNRPGP3,0.21420464,3.7579575,0.8303874788795735,0.9997179201587048
KIAA1024,0.21422188,3.945388,0.8303740309974595,0.9997179201587048
GPR135,0.21168104,0.28116864,0.8323558858222779,0.9997179201587048
C1S,0.21168391,4.366891,0.8323536433003633,0.9997179201587048
KIF4CP,0.2116954,-0.3381348,0.8323446732263495,0.9997179201587048
TMPPE,0.21170978,0.31351197,0.8323334606645336,0.9997179201587048
AP001020.1,0.21175577,0.72535455,0.8322975806959849,0.9997179201587048
CACNA1D,0.2118305,0.17424275,0.8322392764923459,0.9997179201587048
LINC02341,0.21183625,1.2067612,0.8322347915918297,0.9997179201587048
AC135068.9,0.21185349,1.2412221,0.8322213369230507,0.9997179201587048
SLC23A3,0.2118736,0.069804765,0.8322056398716046,0.9997179201587048
FNDC10,0.21203744,0.32192746,0.8320778235155033,0.9997179201587048
RPS26P38,0.21205181,0.18237396,0.8320666117662182,0.9997179201587048
OSBPL1A,0.21212941,0.29334182,0.8320060689105473,0.9997179201587048
AC142472.1,0.21217541,-0.5257789,0.8319701921330274,0.9997179201587048
AC068831.1,0.21219265,0.5694032,0.8319567384317055,0.9997179201587048
SCRG1,0.21222715,0.14628859,0.8319298311767624,0.9997179201587048
MGC16275,0.21237086,0.15342008,0.8318177197348966,0.9997179201587048
AC087301.1,0.20960581,0.8807644,0.8339753416499072,0.9997179201587048
DDX43,0.20969205,0.5332878,0.8339080371655769,0.9997179201587048
PRH1,0.20977253,0.49619418,0.8338452207448119,0.9997179201587048
RPL31P11,0.20992774,-0.42783245,0.8337240777855972,0.9997179201587048
EGFL7,0.21026115,-0.71571034,0.8334638581123184,0.9997179201587048
LGALS17A,0.21026689,-0.63501436,0.8334593717261166,0.9997179201587048
RPL21P42,0.21033588,-0.6923174,0.8334055355147144,0.9997179201587048
CLEC2D,0.21058306,0.051974222,0.8332126288400684,0.9997179201587048
RNU6-181P,0.21059744,-0.5903241,0.8332014136444851,0.9997179201587048
HERC2P9,0.2109912,-0.33418512,0.8328941304998048,0.9997179201587048
RPL3P6,0.21126714,-0.21771854,0.8326788232136341,0.9997179201587048
RPS27P23,0.21137923,-0.24957085,0.8325913582128484,0.9997179201587048
AC243964.2,0.21162067,3.1295068,0.8324029790976357,0.9997179201587048
AC022417.1,0.21162067,3.0618706,0.8324029790976357,0.9997179201587048
AC116348.3,0.21167816,3.9116316,0.8323581283455568,0.9997179201587048
LINC02245,0.21167816,3.9524908,0.8323581283455568,0.9997179201587048
AC006030.1,0.20924366,0.045773413,0.8342580337623117,0.9997179201587048
PLCB1,0.2092494,-0.026197467,0.8342535464185057,0.9997179201587048
AP001000.1,0.20928964,1.3175384,0.8342221351630077,0.9997179201587048
JAG1,0.20932989,1.4347667,0.8341907241720465,0.9997179201587048
Y_RNA-143,0.20932989,0.382984,0.8341907241720465,0.9997179201587048
AL928654.2,0.20934713,0.5954379,0.8341772623997701,0.9997179201587048
AC015720.2,0.20936437,-0.56888974,0.834163800676095,0.9997179201587048
KCNRG,0.20936437,1.3658782,0.834163800676095,0.9997179201587048
AC010531.3,0.2093845,1.4027038,0.8341480953932388,0.9997179201587048
AC004801.6,0.20938738,1.5039606,0.834145851786803,0.9997179201587048
AC020890.1,0.2094161,0.10428012,0.8341234157967146,0.9997179201587048
CYBRD1,0.2094161,1.7715356,0.8341234157967146,0.9997179201587048
FAM227A,0.20944197,1.7259922,0.8341032235210984,0.9997179201587048
AC007016.1,0.20946784,1.7376386,0.8340830313548824,0.9997179201587048
Z83844.1,0.20950234,0.7692185,0.8340561086367942,0.9997179201587048
AL356423.1,0.20959432,0.97312963,0.8339843156730723,0.9997179201587048
TSC22D1,0.20866592,-0.83461833,0.8347090393204899,0.9997179201587048
TMEM238,0.20889874,-0.277847,0.8345272842631333,0.9997179201587048
CNPY4,0.20900509,-0.4276931,0.8344442632885604,0.9997179201587048
AC025031.4,0.20902522,2.6305323,0.8344285568252481,0.9997179201587048
AC105074.1,0.20902522,1.6626995,0.8344285568252481,0.9997179201587048
TNS1,0.20903096,2.3824778,0.8344240692764339,0.9997179201587048
AP003551.1,0.20903671,2.3425252,0.834419581733012,0.9997179201587048
RAI14,0.2090712,2.8048444,0.8343926565857276,0.9997179201587048
AC119800.1,0.2090827,3.4104939,0.8343836815797777,0.9997179201587048
AC106820.2,0.20908844,3.1795897,0.8343791940848931,0.9997179201587048
SNORD12C,0.2090942,-0.4004126,0.8343747065954024,0.9997179201587048
EPHX3,0.20909995,3.5334897,0.8343702191113055,0.9997179201587048
AC012184.1,0.20917468,0.33192477,0.8343118823089541,0.9997179201587048
SCG5,0.20919767,1.1546959,0.8342939327070605,0.9997179201587048
JARID2-AS1,0.20920916,0.79383695,0.8342849579384919,0.9997179201587048
FAM166A,0.20924366,0.9108327,0.8342580337623117,0.9997179201587048
AC007365.2,0.2066252,-0.17847516,0.8363025778061142,0.9997179201587048
AC020594.1,0.2066367,0.06682945,0.8362935982360147,0.9997179201587048
RPL34P26,0.20666544,-0.5417928,0.8362711494041,0.9997179201587048
AC120114.2,0.20669994,0.50880826,0.8362442109818234,0.9997179201587048
ZNF767P,0.20671718,-0.34022248,0.8362307418427029,0.9997179201587048
PITRM1-AS1,0.2067258,1.2227261,0.8362240072911487,0.9997179201587048
BTBD7P1,0.20674592,0.7539285,0.8362082933842079,0.9997179201587048
TMEM8B,0.20676316,0.035654783,0.8361948243731407,0.9997179201587048
SEMA6A-AS1,0.20680054,0.19659996,0.8361656416805933,0.9997179201587048
UBE2V1P2,0.2068149,0.39757496,0.8361544176281172,0.9997179201587048
FAM53A,0.20685227,1.6014456,0.8361252352478101,0.9997179201587048
TMCC1-AS1,0.20690113,0.5924992,0.8360870740139008,0.9997179201587048
AC022701.1,0.20692125,-0.020142986,0.8360713606767739,0.9997179201587048
ZNF776,0.2070046,-0.9075641,0.8360062632627896,0.9997179201587048
AC091729.3,0.20742138,-0.8754544,0.8356807930498276,0.9997179201587048
BX248409.1,0.2086372,-0.5214695,0.8347314788290039,0.9997179201587048
ST5,0.20645274,1.5799963,0.8364372739167776,0.9997179201587048
C1QC,0.2064585,0.93732256,0.8364327839691351,0.9997179201587048
Y_RNA-708,0.2064585,1.6432338,0.8364327839691351,0.9997179201587048
AC002480.1,0.20646998,2.8835218,0.8364238040898366,0.9997179201587048
Z99943.2,0.20646998,2.4666243,0.8364238040898366,0.9997179201587048
GTSF1L,0.20648149,2.722869,0.8364148242318548,0.9997179201587048
AC100849.1,0.20649299,2.257037,0.8364058443951903,0.9997179201587048
SHISA3,0.20649873,2.2907965,0.8364013544848524,0.9997179201587048
AC005520.3,0.20650448,2.7724688,0.8363968645798445,0.9997179201587048
CDC42EP4,0.20654473,-0.73011065,0.8363654353940351,0.9997179201587048
AC013474.1,0.20654759,0.2767796,0.8363631904621864,0.9997179201587048
MCF2L,0.2065706,-0.2536553,0.8363452310553785,0.9997179201587048
PTCH2,0.20658784,0.70631504,0.8363317615562537,0.9997179201587048
AC090373.1,0.20659071,0.17247032,0.8363295166443983,0.9997179201587048
PTPRF,0.20659932,0.5134457,0.8363227819168303,0.9997179201587048
Y_RNA-552,0.20661946,-0.17149134,0.8363070675991633,0.9997179201587048
AL136133.1,0.2041562,-0.22547118,0.8382314327830769,0.9997179201587048
AC007215.1,0.2041562,0.20970432,0.8382314327830769,0.9997179201587048
AC007950.2,0.20424244,0.033456374,0.8381640523596834,0.9997179201587048
AP001020.2,0.20429993,0.59541976,0.8381191327366434,0.9997179201587048
SELP,0.20477705,2.2486405,0.8377463202393276,0.9997179201587048
GDPD1,0.20503573,0.56108516,0.8375442082038206,0.9997179201587048
KLHL24,0.20528866,-0.5683641,0.8373465979117388,0.9997179201587048
EEF1B2P1,0.20528866,-0.4083019,0.8373465979117388,0.9997179201587048
KCTD7,0.2053634,-0.61513674,0.8372882150157824,0.9997179201587048
RPS20P24,0.20545538,-0.49082258,0.837216360373874,0.9997179201587048
TRIM66,0.20547262,-0.38422295,0.8372028877796631,0.9997179201587048
SPNS3,0.20569968,-0.770789,0.8370255030764251,0.9997179201587048
AC007383.2,0.2061567,-0.124046154,0.8366685134208331,0.9997179201587048
AL121594.2,0.20621131,-0.63445824,0.836625856527801,0.9997179201587048
YWHAEP5,0.20645274,1.5719697,0.8364372739167776,0.9997179201587048
AC015911.4,0.20645274,-0.7183181,0.8364372739167776,0.9997179201587048
RTN1,0.20392051,2.2035801,0.8384156119910591,0.9997179201587048
AC011933.2,0.20392627,2.5404677,0.8384111197098938,0.9997179201587048
AL357314.1,0.20393202,2.597315,0.8384066274339947,0.9997179201587048
AC092849.1,0.20396076,-0.29293013,0.8383841661334972,0.9997179201587048
AC025580.3,0.2039665,0.32515642,0.8383796738891982,0.9997179201587048
SOX13,0.20397225,-0.25091103,0.8383751816501664,0.9997179201587048
AC073073.2,0.203978,-0.0150712365,0.838370689416402,0.9997179201587048
DFNB59,0.2039895,0.3614931,0.8383617049646758,0.9997179201587048
AC109347.2,0.20402974,0.42157498,0.8383302595495755,0.9997179201587048
AL133551.1,0.20403549,1.0286462,0.8383257673684922,0.9997179201587048
