names,scores,logfoldchanges,pvals,pvals_adj
AL109983.1,-0.009216073,-17.590641,0.9926467420327546,0.9988142911888355
C4orf51,-0.009216073,-17.941166,0.9926467420327546,0.9988142911888355
CRYBB2,-0.009216073,-17.432968,0.9926467420327546,0.9988142911888355
RN7SL151P,-0.009216073,-17.765682,0.9926467420327546,0.9988142911888355
RN7SL632P,-0.009216073,-18.867088,0.9926467420327546,0.9988142911888355
NYAP1,-0.009216073,-18.0499,0.9926467420327546,0.9988142911888355
ANKRD20A4,-0.009216073,-18.465029,0.9926467420327546,0.9988142911888355
PDZRN3,-0.009216073,-17.372665,0.9926467420327546,0.9988142911888355
AC106782.6,-0.009216073,-18.106672,0.9926467420327546,0.9988142911888355
SNORA20-1,-0.009216073,-18.077925,0.9926467420327546,0.9988142911888355
RPS4XP4,-0.009216073,-18.415148,0.9926467420327546,0.9988142911888355
RNA5SP447,-0.009216073,-18.125866,0.9926467420327546,0.9988142911888355
RPL7L1P9,-0.009216073,-17.984098,0.9926467420327546,0.9988142911888355
CLEC5A,-0.009216073,-18.787403,0.9926467420327546,0.9988142911888355
RAET1E,-0.009216073,-17.341932,0.9926467420327546,0.9988142911888355
HMGN1P28,-0.009216073,-18.59015,0.9926467420327546,0.9988142911888355
AL031320.2,-0.009216073,-18.426657,0.9926467420327546,0.9988142911888355
RNU6-1301P,-0.009216073,-18.625011,0.9926467420327546,0.9988142911888355
RPL31P58,-0.009216073,-17.883358,0.9926467420327546,0.9988142911888355
AC024267.2,-0.009216073,-18.411882,0.9926467420327546,0.9988142911888355
AC008378.1,-0.009216073,-18.35963,0.9926467420327546,0.9988142911888355
AP003478.1,-0.009216073,-17.765863,0.9926467420327546,0.9988142911888355
AC063947.2,-0.009216073,-18.018227,0.9926467420327546,0.9988142911888355
C11orf53,-0.009216073,-17.232637,0.9926467420327546,0.9988142911888355
AC103949.1,-0.009216073,-18.120533,0.9926467420327546,0.9988142911888355
MALL,-0.009216073,-17.99001,0.9926467420327546,0.9988142911888355
AC027807.1,-0.009216073,-18.464663,0.9926467420327546,0.9988142911888355
MMP21,-0.009216073,-18.085165,0.9926467420327546,0.9988142911888355
PCDHA12,-0.009216073,-17.8028,0.9926467420327546,0.9988142911888355
RN7SKP227,-0.009216073,-18.413092,0.9926467420327546,0.9988142911888355
LRCH2,-0.009216073,-17.403538,0.9926467420327546,0.9988142911888355
AL589880.1,-0.009216073,-17.73758,0.9926467420327546,0.9988142911888355
RPS4XP18,-0.009216073,-17.829561,0.9926467420327546,0.9988142911888355
AC105036.1,-0.009216073,-18.167955,0.9926467420327546,0.9988142911888355
AC114928.1,-0.009216073,-18.271631,0.9926467420327546,0.9988142911888355
Y_RNA-304,-0.009216073,-18.393488,0.9926467420327546,0.9988142911888355
HMGB1P30,-0.009216073,-18.553242,0.9926467420327546,0.9988142911888355
AC013429.2,-0.009216073,-18.21842,0.9926467420327546,0.9988142911888355
AC112255.1,-0.009216073,-18.574167,0.9926467420327546,0.9988142911888355
AL121761.1,-0.009216073,-18.042984,0.9926467420327546,0.9988142911888355
STRA6,-0.009216073,-17.416275,0.9926467420327546,0.9988142911888355
MIR663AHG,-0.009216073,-18.096209,0.9926467420327546,0.9988142911888355
GGTLC1,-0.009216073,-17.662312,0.9926467420327546,0.9988142911888355
FOXE1,-0.009216073,-17.34564,0.9926467420327546,0.9988142911888355
AC020900.1,-0.009216073,-18.214775,0.9926467420327546,0.9988142911888355
GRIK2,-0.009216073,-17.461113,0.9926467420327546,0.9988142911888355
THCAT158,-0.009216073,-18.116257,0.9926467420327546,0.9988142911888355
AC073343.2,-0.009216073,-18.935286,0.9926467420327546,0.9988142911888355
TPTE2P2,-0.009216073,-17.978527,0.9926467420327546,0.9988142911888355
FOLR2,-0.009216073,-18.210682,0.9926467420327546,0.9988142911888355
AC008154.1,-0.009216073,-17.832697,0.9926467420327546,0.9988142911888355
RN7SL524P,-0.009216073,-18.19615,0.9926467420327546,0.9988142911888355
Y_RNA-31,-0.009216073,-18.421673,0.9926467420327546,0.9988142911888355
IGLV2-14,-0.009216073,-18.311337,0.9926467420327546,0.9988142911888355
AC137936.2,-0.009216073,-17.505774,0.9926467420327546,0.9988142911888355
AC073143.1,-0.009216073,-17.442616,0.9926467420327546,0.9988142911888355
AC010271.2,-0.009216073,-17.249992,0.9926467420327546,0.9988142911888355
AC135048.4,-0.009216073,-18.412457,0.9926467420327546,0.9988142911888355
PEG3,-0.009216073,-17.419764,0.9926467420327546,0.9988142911888355
GPR37L1,-0.009216073,-17.325613,0.9926467420327546,0.9988142911888355
AC092611.3,-0.009216073,-16.745926,0.9926467420327546,0.9988142911888355
AL772284.2,-0.009216073,-18.071392,0.9926467420327546,0.9988142911888355
AC016831.6,-0.009216073,-18.115763,0.9926467420327546,0.9988142911888355
EFCAB8,-0.009216073,-18.693457,0.9926467420327546,0.9988142911888355
AC007431.3,-0.009216073,-18.017399,0.9926467420327546,0.9988142911888355
C16orf96,-0.009216073,-18.200047,0.9926467420327546,0.9988142911888355
AL139353.2,-0.009216073,-18.229832,0.9926467420327546,0.9988142911888355
AL512649.1,-0.009216073,-17.907694,0.9926467420327546,0.9988142911888355
PNPLA1,-0.009216073,-18.554485,0.9926467420327546,0.9988142911888355
NCLP1,-0.009216073,-18.341122,0.9926467420327546,0.9988142911888355
C1QC,-0.009216073,-18.70206,0.9926467420327546,0.9988142911888355
LINC02315,-0.009216073,-17.937757,0.9926467420327546,0.9988142911888355
KRT27,-0.009216073,-17.968979,0.9926467420327546,0.9988142911888355
PP2D1,-0.009216073,-18.234135,0.9926467420327546,0.9988142911888355
RAET1G,-0.009216073,-17.996592,0.9926467420327546,0.9988142911888355
FRG2FP,-0.009216073,-17.93285,0.9926467420327546,0.9988142911888355
AL109613.1,-0.009216073,-17.523748,0.9926467420327546,0.9988142911888355
ABHD17AP5,-0.009216073,-18.304173,0.9926467420327546,0.9988142911888355
ADAM1B,-0.009216073,-18.142504,0.9926467420327546,0.9988142911888355
AL591030.1,-0.009216073,-18.320145,0.9926467420327546,0.9988142911888355
AL356740.1,-0.009216073,-18.963013,0.9926467420327546,0.9988142911888355
AL035090.1,-0.009216073,-18.175608,0.9926467420327546,0.9988142911888355
SNORD89,-0.009216073,-18.128876,0.9926467420327546,0.9988142911888355
AL137779.3,-0.009216073,-18.42258,0.9926467420327546,0.9988142911888355
FCAMR,-0.009216073,-18.00629,0.9926467420327546,0.9988142911888355
AL391646.1,-0.009216073,-18.556334,0.9926467420327546,0.9988142911888355
SH3RF3,-0.009216073,-17.565304,0.9926467420327546,0.9988142911888355
LINC01624,-0.009216073,-18.178787,0.9926467420327546,0.9988142911888355
MTOR-AS1,-0.009216073,-17.880281,0.9926467420327546,0.9988142911888355
CCM2L,-0.009216073,-17.364656,0.9926467420327546,0.9988142911888355
AC079858.1,-0.009216073,-18.891495,0.9926467420327546,0.9988142911888355
AC011509.2,-0.009216073,-18.688545,0.9926467420327546,0.9988142911888355
AP001269.2,-0.009216073,-17.429472,0.9926467420327546,0.9988142911888355
AC090617.9,-0.009216073,-18.718979,0.9926467420327546,0.9988142911888355
AC107980.1,-0.009216073,-17.871305,0.9926467420327546,0.9988142911888355
ITLN1,-0.009216073,-18.290602,0.9926467420327546,0.9988142911888355
RPSAP63,-0.009216073,-18.137026,0.9926467420327546,0.9988142911888355
CCDC188,-0.009216073,-17.789669,0.9926467420327546,0.9988142911888355
AL109614.1,-0.009216073,-18.483212,0.9926467420327546,0.9988142911888355
PPIAP3,-0.009216073,-17.62981,0.9926467420327546,0.9988142911888355
AP000944.1,-0.009216073,-18.329683,0.9926467420327546,0.9988142911888355
OR2A1-AS1,-0.009216073,-18.152147,0.9926467420327546,0.9988142911888355
NDUFA3P4,-0.009216073,-17.803492,0.9926467420327546,0.9988142911888355
AC138123.2,-0.009216073,-17.820742,0.9926467420327546,0.9988142911888355
AL136115.1,-0.009216073,-18.429401,0.9926467420327546,0.9988142911888355
AC245052.7,-0.009216073,-18.2084,0.9926467420327546,0.9988142911888355
BHLHB9P1,-0.009216073,-18.122978,0.9926467420327546,0.9988142911888355
KRT18P55,-0.009216073,-18.061874,0.9926467420327546,0.9988142911888355
ECEL1P2,-0.009216073,-18.27643,0.9926467420327546,0.9988142911888355
AC138474.1,-0.009216073,-18.415995,0.9926467420327546,0.9988142911888355
AC005696.3,-0.009216073,-17.796654,0.9926467420327546,0.9988142911888355
BX323043.1,-0.009216073,-18.274296,0.9926467420327546,0.9988142911888355
WNT3,-0.009216073,-17.234259,0.9926467420327546,0.9988142911888355
NPM1P25,-0.009216073,-17.6472,0.9926467420327546,0.9988142911888355
BHMT,-0.009216073,-18.199469,0.9926467420327546,0.9988142911888355
TMBIM7P,-0.009216073,-17.649693,0.9926467420327546,0.9988142911888355
EPHA5,-0.009216073,-18.02661,0.9926467420327546,0.9988142911888355
OR56B1,-0.009216073,-17.825668,0.9926467420327546,0.9988142911888355
AC103739.1,-0.009216073,-18.489325,0.9926467420327546,0.9988142911888355
LINC01558,-0.009216073,-17.997223,0.9926467420327546,0.9988142911888355
MT1B,-0.009216073,-17.672815,0.9926467420327546,0.9988142911888355
LIVAR,-0.009216073,-17.179504,0.9926467420327546,0.9988142911888355
AL592161.1,-0.009216073,-18.358412,0.9926467420327546,0.9988142911888355
AL049747.1,-0.009216073,-18.519684,0.9926467420327546,0.9988142911888355
MTND4P24,-0.009216073,-17.695408,0.9926467420327546,0.9988142911888355
APLN,-0.009216073,-18.302868,0.9926467420327546,0.9988142911888355
OPALIN,-0.009216073,-18.339573,0.9926467420327546,0.9988142911888355
AC002546.1,-0.009216073,-18.428356,0.9926467420327546,0.9988142911888355
NFE4,-0.009216073,-17.99391,0.9926467420327546,0.9988142911888355
AL450003.2,-0.009216073,-18.252861,0.9926467420327546,0.9988142911888355
C10orf53,-0.009216073,-18.389563,0.9926467420327546,0.9988142911888355
BMS1P2,-0.009216073,-18.040363,0.9926467420327546,0.9988142911888355
NRXN1,-0.009216073,-18.070591,0.9926467420327546,0.9988142911888355
AL359885.1,-0.009216073,-18.487703,0.9926467420327546,0.9988142911888355
RPL22P22,-0.009216073,-18.427145,0.9926467420327546,0.9988142911888355
AC116914.1,-0.009216073,-18.349379,0.9926467420327546,0.9988142911888355
RNU6-4P,-0.009216073,-18.299706,0.9926467420327546,0.9988142911888355
AC012085.2,-0.009216073,-17.766703,0.9926467420327546,0.9988142911888355
AL353795.2,-0.009216073,-17.880463,0.9926467420327546,0.9988142911888355
AL451107.1,-0.009216073,-18.373428,0.9926467420327546,0.9988142911888355
ELFN2-1,-0.009216073,-17.911327,0.9926467420327546,0.9988142911888355
ZNF812P,-0.009216073,-18.447056,0.9926467420327546,0.9988142911888355
CRP,-0.009216073,-18.507458,0.9926467420327546,0.9988142911888355
AC108136.1,-0.009216073,-17.391695,0.9926467420327546,0.9988142911888355
HNF4A,-0.009216073,-18.359732,0.9926467420327546,0.9988142911888355
AC012506.4,-0.009216073,-18.17407,0.9926467420327546,0.9988142911888355
CHRM5,-0.009216073,-18.165787,0.9926467420327546,0.9988142911888355
RPL3P11,-0.009216073,-17.425406,0.9926467420327546,0.9988142911888355
AL031597.1,-0.009216073,-18.10638,0.9926467420327546,0.9988142911888355
METTL24,-0.009216073,-18.341589,0.9926467420327546,0.9988142911888355
AL138847.1,-0.009216073,-17.988762,0.9926467420327546,0.9988142911888355
FAM205C,-0.009216073,-18.186157,0.9926467420327546,0.9988142911888355
AC006064.3,-0.009216073,-17.912428,0.9926467420327546,0.9988142911888355
MBOAT4,-0.009216073,-18.622019,0.9926467420327546,0.9988142911888355
AP006259.1,-0.009216073,-18.28584,0.9926467420327546,0.9988142911888355
YIPF7,-0.009216073,-18.33526,0.9926467420327546,0.9988142911888355
DLGAP1-AS4,-0.009216073,-17.776854,0.9926467420327546,0.9988142911888355
AL672032.1,-0.009216073,-18.483135,0.9926467420327546,0.9988142911888355
AC019080.5,-0.009216073,-18.14848,0.9926467420327546,0.9988142911888355
COL6A6,-0.009216073,-18.466494,0.9926467420327546,0.9988142911888355
RN7SKP212,-0.009216073,-17.902414,0.9926467420327546,0.9988142911888355
AL158154.2,-0.009216073,-18.333138,0.9926467420327546,0.9988142911888355
TMEM35B,-0.009216073,-17.713327,0.9926467420327546,0.9988142911888355
RNU6-921P,-0.009216073,-18.111404,0.9926467420327546,0.9988142911888355
RAB11FIP1P1,-0.009216073,-17.819601,0.9926467420327546,0.9988142911888355
MIR6747,-0.009216073,-18.405758,0.9926467420327546,0.9988142911888355
KCNJ4,-0.009216073,-18.06581,0.9926467420327546,0.9988142911888355
SNRPBP1,-0.009216073,-18.052565,0.9926467420327546,0.9988142911888355
AC112693.1,-0.009216073,-18.518757,0.9926467420327546,0.9988142911888355
AC092634.5,-0.009216073,-17.814001,0.9926467420327546,0.9988142911888355
AC034102.8,-0.009216073,-18.385654,0.9926467420327546,0.9988142911888355
AC092506.1,-0.009216073,-18.456314,0.9926467420327546,0.9988142911888355
AC000081.1,-0.009216073,-18.298256,0.9926467420327546,0.9988142911888355
MDP1,-0.009216073,-18.440748,0.9926467420327546,0.9988142911888355
AC080023.1,-0.009216073,-17.16791,0.9926467420327546,0.9988142911888355
AC104699.1,-0.009216073,-17.763016,0.9926467420327546,0.9988142911888355
HYALP1,-0.009216073,-17.504578,0.9926467420327546,0.9988142911888355
STK4-AS1,-0.009216073,-18.74527,0.9926467420327546,0.9988142911888355
LGALS9C,-0.009216073,-17.37462,0.9926467420327546,0.9988142911888355
AC114546.3,-0.009216073,-18.288418,0.9926467420327546,0.9988142911888355
AL513412.1,-0.009216073,-17.601234,0.9926467420327546,0.9988142911888355
MCCC1-AS1,-0.009216073,-18.033895,0.9926467420327546,0.9988142911888355
RNU4-50P,-0.009216073,-18.009163,0.9926467420327546,0.9988142911888355
AC010624.2,-0.009216073,-17.336613,0.9926467420327546,0.9988142911888355
Z97192.2,-0.009216073,-17.842644,0.9926467420327546,0.9988142911888355
Z83838.1,-0.009216073,-18.388195,0.9926467420327546,0.9988142911888355
SMC1B,-0.009216073,-18.074646,0.9926467420327546,0.9988142911888355
NPM1P5,-0.009216073,-17.92955,0.9926467420327546,0.9988142911888355
OR2A5,-0.009216073,-18.061749,0.9926467420327546,0.9988142911888355
AL133388.1,-0.009216073,-18.086576,0.9926467420327546,0.9988142911888355
AC009159.4,-0.009216073,-17.268147,0.9926467420327546,0.9988142911888355
AP000915.1,-0.009216073,-17.688196,0.9926467420327546,0.9988142911888355
AC093911.1,-0.009216073,-17.836376,0.9926467420327546,0.9988142911888355
AL139124.1,-0.009216073,-17.645535,0.9926467420327546,0.9988142911888355
DUTP2,-0.009216073,-17.77501,0.9926467420327546,0.9988142911888355
ABCG5,-0.009216073,-18.25335,0.9926467420327546,0.9988142911888355
RN7SL455P,-0.009216073,-18.342905,0.9926467420327546,0.9988142911888355
FGF20,-0.009216073,-17.74865,0.9926467420327546,0.9988142911888355
AP005902.1,-0.009216073,-17.924862,0.9926467420327546,0.9988142911888355
AC098799.3,-0.009216073,-18.518816,0.9926467420327546,0.9988142911888355
UGT2B7,-0.009216073,-17.882229,0.9926467420327546,0.9988142911888355
AC026688.1,-0.009216073,-17.836765,0.9926467420327546,0.9988142911888355
Metazoa_SRP-68,-0.009216073,-18.275423,0.9926467420327546,0.9988142911888355
RNU4ATAC6P,-0.009216073,-18.450745,0.9926467420327546,0.9988142911888355
AL031587.1,-0.009216073,-18.492556,0.9926467420327546,0.9988142911888355
AL035446.1,-0.009216073,-18.415884,0.9926467420327546,0.9988142911888355
GRIN2A,-0.009216073,-17.6514,0.9926467420327546,0.9988142911888355
Metazoa_SRP-58,-0.009216073,-18.531929,0.9926467420327546,0.9988142911888355
ACSM4,-0.009216073,-17.690952,0.9926467420327546,0.9988142911888355
AC007450.4,-0.009216073,-18.060934,0.9926467420327546,0.9988142911888355
AC022916.4,-0.009216073,-17.83882,0.9926467420327546,0.9988142911888355
RN7SL465P,-0.009216073,-18.201622,0.9926467420327546,0.9988142911888355
AL035555.1,-0.009216073,-17.962843,0.9926467420327546,0.9988142911888355
SRRM4,-0.009216073,-18.223293,0.9926467420327546,0.9988142911888355
AC063965.1,-0.009216073,-18.004187,0.9926467420327546,0.9988142911888355
AC009063.2,-0.009216073,-17.765696,0.9926467420327546,0.9988142911888355
ACOD1,-0.009216073,-18.28086,0.9926467420327546,0.9988142911888355
ACTL6B,-0.009216073,-17.636196,0.9926467420327546,0.9988142911888355
AP002008.3,-0.009216073,-17.461292,0.9926467420327546,0.9988142911888355
AC118465.1,-0.009216073,-18.097729,0.9926467420327546,0.9988142911888355
SMTNL1,-0.009216073,-17.941713,0.9926467420327546,0.9988142911888355
AC026367.1,-0.009216073,-18.445137,0.9926467420327546,0.9988142911888355
AL157838.1,-0.009216073,-18.368544,0.9926467420327546,0.9988142911888355
AC005244.2,-0.009216073,-17.738035,0.9926467420327546,0.9988142911888355
Y_RNA-335,-0.009216073,-18.45116,0.9926467420327546,0.9988142911888355
SNORA24,-0.009216073,-17.361334,0.9926467420327546,0.9988142911888355
MYBPHL,-0.009216073,-17.767128,0.9926467420327546,0.9988142911888355
AC009121.1,-0.009216073,-17.986649,0.9926467420327546,0.9988142911888355
AC092119.3,-0.009216073,-18.337345,0.9926467420327546,0.9988142911888355
AL356585.1,-0.009216073,-18.279728,0.9926467420327546,0.9988142911888355
AC002463.1,-0.009216073,-17.796171,0.9926467420327546,0.9988142911888355
VTI1BP4,-0.009216073,-18.021183,0.9926467420327546,0.9988142911888355
DPPA2P2,-0.009216073,-18.85558,0.9926467420327546,0.9988142911888355
AL391152.1,-0.009216073,-17.913269,0.9926467420327546,0.9988142911888355
SLC10A6,-0.009216073,-18.084846,0.9926467420327546,0.9988142911888355
PRLH,-0.009216073,-18.343187,0.9926467420327546,0.9988142911888355
IGKV3-11,-0.009216073,-17.556778,0.9926467420327546,0.9988142911888355
PROM2,-0.009216073,-17.18025,0.9926467420327546,0.9988142911888355
AC087392.2,-0.009216073,-18.171759,0.9926467420327546,0.9988142911888355
AL451049.1,-0.009216073,-17.869493,0.9926467420327546,0.9988142911888355
AL162384.1,-0.009216073,-17.575148,0.9926467420327546,0.9988142911888355
AL357054.2,-0.009216073,-18.745836,0.9926467420327546,0.9988142911888355
AC022196.1,-0.009216073,-17.552402,0.9926467420327546,0.9988142911888355
AL590502.1,-0.009216073,-17.613909,0.9926467420327546,0.9988142911888355
AC131235.4,-0.009216073,-18.577194,0.9926467420327546,0.9988142911888355
RPL7P41,-0.009216073,-18.525805,0.9926467420327546,0.9988142911888355
AL354809.1,-0.009216073,-17.931444,0.9926467420327546,0.9988142911888355
LINC00608,-0.009216073,-18.646982,0.9926467420327546,0.9988142911888355
AL138752.2,-0.009216073,-18.286777,0.9926467420327546,0.9988142911888355
LINC01641,-0.009216073,-17.815142,0.9926467420327546,0.9988142911888355
NKX6-1,-0.009216073,-17.712582,0.9926467420327546,0.9988142911888355
SLC25A3P1,-0.009216073,-18.470581,0.9926467420327546,0.9988142911888355
Metazoa_SRP-95,-0.009216073,-18.295809,0.9926467420327546,0.9988142911888355
AL355075.3,-0.009216073,-17.956993,0.9926467420327546,0.9988142911888355
Y_RNA-637,-0.009216073,-18.328106,0.9926467420327546,0.9988142911888355
AL162258.1,-0.009216073,-17.864983,0.9926467420327546,0.9988142911888355
EBF2,-0.009216073,-17.423912,0.9926467420327546,0.9988142911888355
STMN4,-0.009216073,-18.551126,0.9926467420327546,0.9988142911888355
RGS9BP,-0.009216073,-18.223135,0.9926467420327546,0.9988142911888355
AC092068.1,-0.009216073,-18.039015,0.9926467420327546,0.9988142911888355
RN7SL477P,-0.009216073,-18.287909,0.9926467420327546,0.9988142911888355
LINC02178,-0.009216073,-17.76122,0.9926467420327546,0.9988142911888355
GJC2,-0.009216073,-18.231085,0.9926467420327546,0.9988142911888355
AL670729.3,-0.009216073,-17.867554,0.9926467420327546,0.9988142911888355
AC126178.1,-0.009216073,-17.859295,0.9926467420327546,0.9988142911888355
RN7SL73P,-0.009216073,-17.761917,0.9926467420327546,0.9988142911888355
Y_RNA-466,-0.009216073,-18.105192,0.9926467420327546,0.9988142911888355
AC018607.1,-0.009216073,-18.009892,0.9926467420327546,0.9988142911888355
LINC01600,-0.009216073,-18.08773,0.9926467420327546,0.9988142911888355
AP001528.1,-0.009216073,-17.530016,0.9926467420327546,0.9988142911888355
BBOX1-AS1,-0.009216073,-17.56363,0.9926467420327546,0.9988142911888355
AP000936.1,-0.009216073,-17.934689,0.9926467420327546,0.9988142911888355
RNU2-5P,-0.009216073,-18.484674,0.9926467420327546,0.9988142911888355
SRRM3,-0.009216073,-18.230516,0.9926467420327546,0.9988142911888355
AL162425.1,-0.009216073,-17.455935,0.9926467420327546,0.9988142911888355
Metazoa_SRP-66,-0.009216073,-18.512484,0.9926467420327546,0.9988142911888355
RNU6-694P,-0.009216073,-18.057554,0.9926467420327546,0.9988142911888355
AP001626.1,-0.009216073,-18.190084,0.9926467420327546,0.9988142911888355
AC009509.2,-0.009216073,-17.818205,0.9926467420327546,0.9988142911888355
AL122001.1,-0.009216073,-18.047321,0.9926467420327546,0.9988142911888355
AL135960.1,-0.009216073,-18.094296,0.9926467420327546,0.9988142911888355
LINC01775,-0.009216073,-18.057077,0.9926467420327546,0.9988142911888355
ST18,-0.009216073,-18.622782,0.9926467420327546,0.9988142911888355
Z69720.2,-0.009216073,-18.017889,0.9926467420327546,0.9988142911888355
LINC02228,-0.009216073,-18.253912,0.9926467420327546,0.9988142911888355
AC110285.5,-0.009216073,-18.372156,0.9926467420327546,0.9988142911888355
NR1I2,-0.009216073,-17.777996,0.9926467420327546,0.9988142911888355
GRM5,-0.009216073,-17.552826,0.9926467420327546,0.9988142911888355
HMGB1P33,-0.009216073,-18.257036,0.9926467420327546,0.9988142911888355
AL162419.1,-0.009216073,-17.611454,0.9926467420327546,0.9988142911888355
AC026801.1,-0.009216073,-17.983267,0.9926467420327546,0.9988142911888355
RNU7-130P,-0.009216073,-18.483063,0.9926467420327546,0.9988142911888355
AC100803.1,-0.009216073,-18.491058,0.9926467420327546,0.9988142911888355
SPDYE21P,-0.009216073,-18.823082,0.9926467420327546,0.9988142911888355
AC005041.3,-0.009216073,-18.164726,0.9926467420327546,0.9988142911888355
AL160408.3,-0.009216073,-18.018763,0.9926467420327546,0.9988142911888355
PNMA8C,-0.009216073,-17.986834,0.9926467420327546,0.9988142911888355
AC004754.1,-0.009216073,-18.015846,0.9926467420327546,0.9988142911888355
CAPZA3,-0.009216073,-17.542433,0.9926467420327546,0.9988142911888355
AC004815.1,-0.009216073,-18.219543,0.9926467420327546,0.9988142911888355
BMP5,-0.009216073,-17.648664,0.9926467420327546,0.9988142911888355
AC074019.1,-0.009216073,-18.192072,0.9926467420327546,0.9988142911888355
CENPUP1,-0.009216073,-18.541595,0.9926467420327546,0.9988142911888355
AC010719.1,-0.009216073,-18.513992,0.9926467420327546,0.9988142911888355
BTBD17,-0.009216073,-17.826643,0.9926467420327546,0.9988142911888355
Y_RNA-160,-0.009216073,-17.604912,0.9926467420327546,0.9988142911888355
CCDC36,-0.009216073,-18.003374,0.9926467420327546,0.9988142911888355
NOVA2,-0.009216073,-17.75212,0.9926467420327546,0.9988142911888355
CSDC2,-0.009216073,-17.77669,0.9926467420327546,0.9988142911888355
GAPDHP37,-0.009216073,-17.766043,0.9926467420327546,0.9988142911888355
RANBP20P,-0.009216073,-17.774796,0.9926467420327546,0.9988142911888355
BX546450.1,-0.009216073,-18.207441,0.9926467420327546,0.9988142911888355
AL353152.1,-0.009216073,-18.573608,0.9926467420327546,0.9988142911888355
5S_rRNA-6,-0.009216073,-18.298021,0.9926467420327546,0.9988142911888355
AC113378.1,-0.009216073,-18.466524,0.9926467420327546,0.9988142911888355
SYT6,-0.009216073,-18.013878,0.9926467420327546,0.9988142911888355
NR0B1,-0.009216073,-17.834766,0.9926467420327546,0.9988142911888355
AL035078.1,-0.009216073,-18.852943,0.9926467420327546,0.9988142911888355
CARM1P1,-0.009216073,-17.90846,0.9926467420327546,0.9988142911888355
AP001002.1,-0.009216073,-18.329731,0.9926467420327546,0.9988142911888355
U52111.1,-0.009216073,-18.557686,0.9926467420327546,0.9988142911888355
KRT16P6,-0.009216073,-18.000898,0.9926467420327546,0.9988142911888355
KRT18P17,-0.009216073,-18.011408,0.9926467420327546,0.9988142911888355
TPM3P8,-0.009216073,-18.122704,0.9926467420327546,0.9988142911888355
INE2,-0.009216073,-18.00303,0.9926467420327546,0.9988142911888355
MTND2P41,-0.009216073,-18.23263,0.9926467420327546,0.9988142911888355
AL158211.3,-0.009216073,-18.289047,0.9926467420327546,0.9988142911888355
PTGER4P2-CDK2AP2P2,-0.009216073,-18.11987,0.9926467420327546,0.9988142911888355
AL365356.4,-0.009216073,-17.422098,0.9926467420327546,0.9988142911888355
AC008060.1,-0.009216073,-18.218813,0.9926467420327546,0.9988142911888355
AL022341.2,-0.009216073,-18.326424,0.9926467420327546,0.9988142911888355
ABCC11,-0.009216073,-18.515427,0.9926467420327546,0.9988142911888355
RN7SKP203,-0.009216073,-18.76776,0.9926467420327546,0.9988142911888355
AP003721.3,-0.009216073,-18.111671,0.9926467420327546,0.9988142911888355
AL357153.1,-0.009216073,-17.198826,0.9926467420327546,0.9988142911888355
FEV,-0.009216073,-17.61234,0.9926467420327546,0.9988142911888355
C5orf66,-0.009216073,-17.87432,0.9926467420327546,0.9988142911888355
AC129507.1,-0.009216073,-18.575764,0.9926467420327546,0.9988142911888355
DAZAP2P1,-0.009216073,-18.215897,0.9926467420327546,0.9988142911888355
RNU6-938P,-0.009216073,-18.314135,0.9926467420327546,0.9988142911888355
LINC00304,-0.009216073,-18.172062,0.9926467420327546,0.9988142911888355
AF127577.3,-0.009216073,-18.806797,0.9926467420327546,0.9988142911888355
RAB3C,-0.009216073,-18.658657,0.9926467420327546,0.9988142911888355
TMEM183AP1,-0.009216073,-18.109964,0.9926467420327546,0.9988142911888355
MRGPRG-AS1,-0.009216073,-18.6463,0.9926467420327546,0.9988142911888355
AC093520.1,-0.009216073,-18.615803,0.9926467420327546,0.9988142911888355
COX4I1P1,-0.009216073,-18.632263,0.9926467420327546,0.9988142911888355
SLC25A41,-0.009216073,-18.022165,0.9926467420327546,0.9988142911888355
OR5B3,-0.009216073,-17.918636,0.9926467420327546,0.9988142911888355
NLRC4,-0.009216073,-18.006428,0.9926467420327546,0.9988142911888355
AC010997.4,-0.009216073,-18.350388,0.9926467420327546,0.9988142911888355
DPCR1,-0.009216073,-18.071655,0.9926467420327546,0.9988142911888355
RNU6-485P,-0.009216073,-17.859352,0.9926467420327546,0.9988142911888355
AC091212.1,-0.009216073,-17.976713,0.9926467420327546,0.9988142911888355
AC068768.2,-0.009216073,-17.904787,0.9926467420327546,0.9988142911888355
PLA2G4E,-0.009216073,-17.943632,0.9926467420327546,0.9988142911888355
CEP57L1P1,-0.009216073,-18.286953,0.9926467420327546,0.9988142911888355
AC122108.2,-0.009216073,-17.329512,0.9926467420327546,0.9988142911888355
MIS18A-AS1,-0.009216073,-18.212027,0.9926467420327546,0.9988142911888355
RN7SL689P,-0.009216073,-17.940529,0.9926467420327546,0.9988142911888355
HMGB1P29,-0.009216073,-17.070366,0.9926467420327546,0.9988142911888355
DMRT1,-0.009216073,-17.723242,0.9926467420327546,0.9988142911888355
RN7SL187P,-0.009216073,-18.05791,0.9926467420327546,0.9988142911888355
HOXA6,-0.009216073,-18.793507,0.9926467420327546,0.9988142911888355
ADGRF2,-0.009216073,-17.174683,0.9926467420327546,0.9988142911888355
DMRT3,-0.009216073,-17.63686,0.9926467420327546,0.9988142911888355
RAP1GAP2,-0.009237037,-0.43218905,0.9926300153515142,0.9988142911888355
